date,player,creator,projection,actual,error,absError,quality
2026-06-17,Dearica Hamby,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-21,Dearica Hamby,OTHER,1.6,3,1.4,1.4,GOLD
2026-06-25,Dearica Hamby,OTHER,1.9,0,-1.9,1.9,GOLD
2026-06-27,Dearica Hamby,OTHER,1.9,4,2.1,2.1,GOLD
2026-07-06,Dearica Hamby,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-08,Dearica Hamby,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-07-10,Dearica Hamby,OTHER,2.3,3,0.7000000000000002,0.7000000000000002,GOLD
2026-07-13,Dearica Hamby,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-07-15,Dearica Hamby,OTHER,2.5,1,-1.5,1.5,GOLD
2026-07-17,Dearica Hamby,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-19,Dearica Hamby,OTHER,2.1,3,0.8999999999999999,0.8999999999999999,GOLD
2026-07-22,Dearica Hamby,OTHER,2.2,5,2.8,2.8,GOLD
2026-07-28,Dearica Hamby,OTHER,2.5,4,1.5,1.5,GOLD
2026-08-02,Dearica Hamby,OTHER,2.8,4,1.2000000000000002,1.2000000000000002,GOLD
2026-08-05,Dearica Hamby,OTHER,3.2,4,0.7999999999999998,0.7999999999999998,GOLD
2026-08-06,Dearica Hamby,OTHER,3.4,2,-1.4,1.4,GOLD
2026-08-09,Dearica Hamby,OTHER,3.3,1,-2.3,2.3,GOLD
2026-08-11,Dearica Hamby,OTHER,2.8,2,-0.7999999999999998,0.7999999999999998,GOLD
2026-07-08,Eliska Joklova,OTHER,1.8,3,1.2,1.2,GOLD
2026-07-11,Eliska Joklova,OTHER,2.2,2,-0.20000000000000018,0.20000000000000018,GOLD
2026-07-13,Eliska Joklova,OTHER,2.2,0,-2.2,2.2,GOLD
2026-07-15,Eliska Joklova,OTHER,2,1,-1,1,GOLD
2026-07-18,Eliska Joklova,OTHER,1.8,0,-1.8,1.8,GOLD
2026-07-22,Eliska Joklova,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-28,Eliska Joklova,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-30,Eliska Joklova,OTHER,0.6,4,3.4,3.4,GOLD
2026-08-06,Eliska Joklova,OTHER,1.2,0,-1.2,1.2,GOLD
2026-08-09,Eliska Joklova,OTHER,1,0,-1,1,GOLD
2026-06-02,Elizabeth Williams,OTHER,1.2,3,1.8,1.8,GOLD
2026-06-05,Elizabeth Williams,OTHER,1.7,3,1.3,1.3,GOLD
2026-06-07,Elizabeth Williams,OTHER,2,2,0,0,GOLD
2026-06-09,Elizabeth Williams,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-11,Elizabeth Williams,OTHER,2,1,-1,1,GOLD
2026-06-17,Elizabeth Williams,OTHER,2,0,-2,2,GOLD
2026-06-20,Elizabeth Williams,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-22,Elizabeth Williams,OTHER,1.3,2,0.7,0.7,GOLD
2026-06-24,Elizabeth Williams,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-26,Elizabeth Williams,OTHER,1,4,3,3,GOLD
2026-06-28,Elizabeth Williams,OTHER,1.5,1,-0.5,0.5,GOLD
2026-07-03,Elizabeth Williams,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-07-07,Elizabeth Williams,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-07-10,Elizabeth Williams,OTHER,1.8,2,0.19999999999999996,0.19999999999999996,GOLD
2026-07-12,Elizabeth Williams,OTHER,2,0,-2,2,GOLD
2026-07-15,Elizabeth Williams,OTHER,1.5,4,2.5,2.5,GOLD
2026-07-17,Elizabeth Williams,OTHER,1.9,0,-1.9,1.9,GOLD
2026-07-19,Elizabeth Williams,OTHER,1.6,0,-1.6,1.6,GOLD
2026-07-22,Elizabeth Williams,OTHER,1.3,2,0.7,0.7,GOLD
2026-07-30,Elizabeth Williams,OTHER,1.3,0,-1.3,1.3,GOLD
2026-08-01,Elizabeth Williams,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-03,Elizabeth Williams,OTHER,0.9,2,1.1,1.1,GOLD
2026-08-05,Elizabeth Williams,OTHER,1.2,2,0.8,0.8,GOLD
2026-08-08,Elizabeth Williams,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-08-10,Elizabeth Williams,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-02,Erica Wheeler,PRIMARY,6.6,1,-5.6,5.6,GOLD
2026-06-05,Erica Wheeler,PRIMARY,5.4,6,0.5999999999999996,0.5999999999999996,GOLD
2026-06-07,Erica Wheeler,PRIMARY,5.7,4,-1.7000000000000002,1.7000000000000002,GOLD
2026-06-10,Erica Wheeler,PRIMARY,5.4,1,-4.4,4.4,GOLD
2026-06-13,Erica Wheeler,SECONDARY,4.2,5,0.7999999999999998,0.7999999999999998,GOLD
2026-06-15,Erica Wheeler,SECONDARY,4.1,5,0.9000000000000004,0.9000000000000004,GOLD
2026-06-17,Erica Wheeler,SECONDARY,4.6,4,-0.5999999999999996,0.5999999999999996,GOLD
2026-06-21,Erica Wheeler,SECONDARY,4.3,5,0.7000000000000002,0.7000000000000002,GOLD
2026-06-25,Erica Wheeler,SECONDARY,4.4,5,0.5999999999999996,0.5999999999999996,GOLD
2026-06-27,Erica Wheeler,SECONDARY,4.9,5,0.09999999999999964,0.09999999999999964,GOLD
2026-07-06,Erica Wheeler,SECONDARY,5,7,2,2,GOLD
2026-07-08,Erica Wheeler,SECONDARY,5.3,6,0.7000000000000002,0.7000000000000002,GOLD
2026-07-10,Erica Wheeler,PRIMARY,5.7,8,2.3,2.3,GOLD
2026-07-13,Erica Wheeler,PRIMARY,6.2,4,-2.2,2.2,GOLD
2026-07-15,Erica Wheeler,PRIMARY,6,6,0,0,GOLD
2026-07-17,Erica Wheeler,PRIMARY,6.1,4,-2.0999999999999996,2.0999999999999996,GOLD
2026-07-19,Erica Wheeler,PRIMARY,5.7,10,4.3,4.3,GOLD
2026-07-22,Erica Wheeler,PRIMARY,6.3,4,-2.3,2.3,GOLD
2026-07-28,Erica Wheeler,PRIMARY,5.8,9,3.2,3.2,GOLD
2026-08-02,Erica Wheeler,PRIMARY,6.5,8,1.5,1.5,GOLD
2026-08-05,Erica Wheeler,PRIMARY,6.8,5,-1.7999999999999998,1.7999999999999998,GOLD
2026-08-06,Erica Wheeler,PRIMARY,6.9,9,2.0999999999999996,2.0999999999999996,GOLD
2026-08-09,Erica Wheeler,PRIMARY,6.9,4,-2.9000000000000004,2.9000000000000004,GOLD
2026-08-11,Erica Wheeler,PRIMARY,6.8,5,-1.7999999999999998,1.7999999999999998,GOLD
2026-05-30,Flau'jae Johnson,OTHER,1.6,3,1.4,1.4,GOLD
2026-06-01,Flau'jae Johnson,OTHER,2.1,1,-1.1,1.1,GOLD
2026-06-03,Flau'jae Johnson,OTHER,2.1,5,2.9,2.9,GOLD
2026-06-06,Flau'jae Johnson,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-06-08,Flau'jae Johnson,OTHER,2.4,7,4.6,4.6,GOLD
2026-06-10,Flau'jae Johnson,OTHER,3.2,6,2.8,2.8,GOLD
2026-06-12,Flau'jae Johnson,OTHER,3.7,1,-2.7,2.7,GOLD
2026-06-17,Flau'jae Johnson,OTHER,3.6,1,-2.6,2.6,GOLD
2026-06-20,Flau'jae Johnson,OTHER,3.1,0,-3.1,3.1,GOLD
2026-06-22,Flau'jae Johnson,OTHER,2.8,9,6.2,6.2,GOLD
2026-06-25,Flau'jae Johnson,OTHER,3.2,2,-1.2000000000000002,1.2000000000000002,GOLD
2026-06-27,Flau'jae Johnson,OTHER,2.7,4,1.2999999999999998,1.2999999999999998,GOLD
2026-07-02,Flau'jae Johnson,OTHER,3.1,3,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-04,Flau'jae Johnson,OTHER,3.3,3,-0.2999999999999998,0.2999999999999998,GOLD
2026-07-06,Flau'jae Johnson,OTHER,3.6,3,-0.6000000000000001,0.6000000000000001,GOLD
2026-07-09,Flau'jae Johnson,OTHER,3,5,2,2,GOLD
2026-07-12,Flau'jae Johnson,SECONDARY,3.5,3,-0.5,0.5,GOLD
2026-07-15,Flau'jae Johnson,SECONDARY,3.3,4,0.7000000000000002,0.7000000000000002,GOLD
2026-07-17,Flau'jae Johnson,SECONDARY,3.5,6,2.5,2.5,GOLD
2026-07-20,Flau'jae Johnson,SECONDARY,3.9,1,-2.9,2.9,GOLD
2026-07-22,Flau'jae Johnson,SECONDARY,3.6,4,0.3999999999999999,0.3999999999999999,GOLD
2026-07-28,Flau'jae Johnson,SECONDARY,3.5,2,-1.5,1.5,GOLD
2026-07-31,Flau'jae Johnson,SECONDARY,3.4,3,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-03,Flau'jae Johnson,SECONDARY,3.2,3,-0.20000000000000018,0.20000000000000018,GOLD
2026-08-05,Flau'jae Johnson,SECONDARY,2.9,3,0.10000000000000009,0.10000000000000009,GOLD
2026-08-08,Flau'jae Johnson,SECONDARY,3.1,1,-2.1,2.1,GOLD
2026-06-11,Gabriela Jaquez,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-17,Gabriela Jaquez,OTHER,0.8,3,2.2,2.2,GOLD
2026-06-20,Gabriela Jaquez,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-22,Gabriela Jaquez,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-24,Gabriela Jaquez,OTHER,1,1,0,0,GOLD
2026-06-26,Gabriela Jaquez,OTHER,1.1,3,1.9,1.9,GOLD
2026-06-28,Gabriela Jaquez,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-07-03,Gabriela Jaquez,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-07,Gabriela Jaquez,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-07-10,Gabriela Jaquez,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-12,Gabriela Jaquez,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-15,Gabriela Jaquez,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-17,Gabriela Jaquez,OTHER,0.6,2,1.4,1.4,GOLD
2026-07-19,Gabriela Jaquez,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-22,Gabriela Jaquez,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-30,Gabriela Jaquez,OTHER,0.9,0,-0.9,0.9,GOLD
2026-08-01,Gabriela Jaquez,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-08-03,Gabriela Jaquez,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-08-05,Gabriela Jaquez,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-08,Gabriela Jaquez,OTHER,0.7,2,1.3,1.3,GOLD
2026-08-10,Gabriela Jaquez,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-27,Grace VanSlooten,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-05,Grace VanSlooten,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-08,Grace VanSlooten,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-12,Grace VanSlooten,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-15,Grace VanSlooten,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-22,Grace VanSlooten,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-02,Indya Nivar,OTHER,1,0,-1,1,GOLD
2026-06-04,Indya Nivar,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-06,Indya Nivar,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-11,Indya Nivar,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-14,Indya Nivar,OTHER,0.2,1,0.8,0.8,GOLD
2026-06-20,Indya Nivar,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-22,Indya Nivar,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-24,Indya Nivar,OTHER,0.3,1,0.7,0.7,GOLD
2026-06-27,Indya Nivar,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-02,Indya Nivar,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-04,Indya Nivar,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-11,Indya Nivar,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-02,Isobel Borlase,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-04,Isobel Borlase,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-06,Isobel Borlase,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-09,Isobel Borlase,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-11,Isobel Borlase,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-14,Isobel Borlase,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-18,Isobel Borlase,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-20,Isobel Borlase,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-22,Isobel Borlase,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-24,Isobel Borlase,OTHER,1,2,1,1,GOLD
2026-06-26,Isobel Borlase,OTHER,1.2,2,0.8,0.8,GOLD
2026-06-27,Isobel Borlase,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-02,Isobel Borlase,OTHER,1.5,1,-0.5,0.5,GOLD
2026-07-04,Isobel Borlase,OTHER,1.4,0,-1.4,1.4,GOLD
2026-07-09,Isobel Borlase,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-11,Isobel Borlase,OTHER,0.9,3,2.1,2.1,GOLD
2026-07-13,Isobel Borlase,OTHER,1,1,0,0,GOLD
2026-07-17,Isobel Borlase,OTHER,1,0,-1,1,GOLD
2026-07-19,Isobel Borlase,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-07-29,Isobel Borlase,OTHER,1,0,-1,1,GOLD
2026-07-31,Isobel Borlase,OTHER,1,2,1,1,GOLD
2026-08-03,Isobel Borlase,OTHER,0.9,1,0.09999999999999998,0.09999999999999998,GOLD
2026-08-05,Isobel Borlase,OTHER,0.9,2,1.1,1.1,GOLD
2026-08-07,Isobel Borlase,OTHER,1.1,0,-1.1,1.1,GOLD
2026-08-10,Isobel Borlase,OTHER,1,1,0,0,GOLD
2026-06-06,Jackie Young,PRIMARY,7.2,5,-2.2,2.2,GOLD
2026-06-08,Jackie Young,PRIMARY,6.8,6,-0.7999999999999998,0.7999999999999998,GOLD
2026-06-11,Jackie Young,PRIMARY,7.3,10,2.7,2.7,GOLD
2026-06-13,Jackie Young,PRIMARY,7.9,10,2.0999999999999996,2.0999999999999996,GOLD
2026-06-15,Jackie Young,PRIMARY,8.1,5,-3.0999999999999996,3.0999999999999996,GOLD
2026-06-17,Jackie Young,PRIMARY,7.5,9,1.5,1.5,GOLD
2026-06-21,Jackie Young,PRIMARY,8.1,5,-3.0999999999999996,3.0999999999999996,GOLD
2026-06-23,Jackie Young,PRIMARY,7.9,7,-0.9000000000000004,0.9000000000000004,GOLD
2026-06-25,Jackie Young,PRIMARY,7.5,6,-1.5,1.5,GOLD
2026-06-28,Jackie Young,PRIMARY,7,8,1,1,GOLD
2026-06-30,Jackie Young,PRIMARY,7.4,7,-0.40000000000000036,0.40000000000000036,GOLD
2026-07-03,Jackie Young,PRIMARY,7.2,5,-2.2,2.2,GOLD
2026-07-05,Jackie Young,PRIMARY,7.1,4,-3.0999999999999996,3.0999999999999996,GOLD
2026-07-09,Jackie Young,PRIMARY,6.7,11,4.3,4.3,GOLD
2026-07-11,Jackie Young,PRIMARY,7.4,6,-1.4000000000000004,1.4000000000000004,GOLD
2026-07-12,Jackie Young,PRIMARY,7.1,3,-4.1,4.1,GOLD
2026-07-20,Jackie Young,PRIMARY,6.5,12,5.5,5.5,GOLD
2026-07-22,Jackie Young,PRIMARY,7.5,7,-0.5,0.5,GOLD
2026-07-25,Jackie Young,PRIMARY,7.9,3,-4.9,4.9,GOLD
2026-07-28,Jackie Young,PRIMARY,6.9,2,-4.9,4.9,GOLD
2026-07-30,Jackie Young,PRIMARY,6.2,9,2.8,2.8,GOLD
2026-08-01,Jackie Young,PRIMARY,7.1,5,-2.0999999999999996,2.0999999999999996,GOLD
2026-08-03,Jackie Young,PRIMARY,6.1,10,3.9000000000000004,3.9000000000000004,GOLD
2026-08-06,Jackie Young,PRIMARY,6.5,9,2.5,2.5,GOLD
2026-08-08,Jackie Young,PRIMARY,7.3,1,-6.3,6.3,GOLD
2026-08-11,Jackie Young,PRIMARY,7.1,8,0.9000000000000004,0.9000000000000004,GOLD
2026-06-02,Jacy Sheldon,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-05,Jacy Sheldon,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-07,Jacy Sheldon,OTHER,1.2,2,0.8,0.8,GOLD
2026-06-09,Jacy Sheldon,OTHER,1.4,3,1.6,1.6,GOLD
2026-06-11,Jacy Sheldon,OTHER,1.8,4,2.2,2.2,GOLD
2026-06-17,Jacy Sheldon,OTHER,2.1,1,-1.1,1.1,GOLD
2026-06-20,Jacy Sheldon,OTHER,2.1,0,-2.1,2.1,GOLD
2026-06-22,Jacy Sheldon,OTHER,1.9,0,-1.9,1.9,GOLD
2026-06-24,Jacy Sheldon,OTHER,1.6,3,1.4,1.4,GOLD
2026-06-26,Jacy Sheldon,OTHER,1.6,0,-1.6,1.6,GOLD
2026-06-28,Jacy Sheldon,OTHER,1,2,1,1,GOLD
2026-07-03,Jacy Sheldon,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-07-07,Jacy Sheldon,OTHER,1.3,2,0.7,0.7,GOLD
2026-07-10,Jacy Sheldon,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-07-12,Jacy Sheldon,OTHER,1.5,1,-0.5,0.5,GOLD
2026-07-15,Jacy Sheldon,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-07-17,Jacy Sheldon,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-07-19,Jacy Sheldon,OTHER,1.6,2,0.3999999999999999,0.3999999999999999,GOLD
2026-07-22,Jacy Sheldon,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-07-30,Jacy Sheldon,OTHER,1.4,0,-1.4,1.4,GOLD
2026-08-01,Jacy Sheldon,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-03,Jacy Sheldon,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-05,Jacy Sheldon,OTHER,1.2,3,1.8,1.8,GOLD
2026-08-08,Jacy Sheldon,OTHER,1.3,2,0.7,0.7,GOLD
2026-08-10,Jacy Sheldon,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-05-30,Jade Melbourne,SECONDARY,3.9,4,0.10000000000000009,0.10000000000000009,GOLD
2026-06-01,Jade Melbourne,SECONDARY,4.1,1,-3.0999999999999996,3.0999999999999996,GOLD
2026-06-03,Jade Melbourne,SECONDARY,3.6,2,-1.6,1.6,GOLD
2026-06-06,Jade Melbourne,SECONDARY,3.3,0,-3.3,3.3,GOLD
2026-06-08,Jade Melbourne,OTHER,2.3,5,2.7,2.7,GOLD
2026-06-10,Jade Melbourne,SECONDARY,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-06-12,Jade Melbourne,SECONDARY,2.6,2,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-17,Jade Melbourne,SECONDARY,2.7,8,5.3,5.3,GOLD
2026-06-20,Jade Melbourne,SECONDARY,3.6,1,-2.6,2.6,GOLD
2026-06-25,Jade Melbourne,SECONDARY,3.7,7,3.3,3.3,GOLD
2026-06-27,Jade Melbourne,SECONDARY,4,5,1,1,GOLD
2026-07-02,Jade Melbourne,SECONDARY,4.3,5,0.7000000000000002,0.7000000000000002,GOLD
2026-07-04,Jade Melbourne,SECONDARY,4.7,3,-1.7000000000000002,1.7000000000000002,GOLD
2026-07-06,Jade Melbourne,SECONDARY,4.1,4,-0.09999999999999964,0.09999999999999964,GOLD
2026-07-09,Jade Melbourne,SECONDARY,4.5,4,-0.5,0.5,GOLD
2026-07-12,Jade Melbourne,SECONDARY,4.1,2,-2.0999999999999996,2.0999999999999996,GOLD
2026-07-15,Jade Melbourne,SECONDARY,3.7,5,1.2999999999999998,1.2999999999999998,GOLD
2026-07-17,Jade Melbourne,SECONDARY,3.7,5,1.2999999999999998,1.2999999999999998,GOLD
2026-07-20,Jade Melbourne,SECONDARY,4,3,-1,1,GOLD
2026-07-22,Jade Melbourne,SECONDARY,3.9,4,0.10000000000000009,0.10000000000000009,GOLD
2026-07-28,Jade Melbourne,SECONDARY,3.9,4,0.10000000000000009,0.10000000000000009,GOLD
2026-07-31,Jade Melbourne,SECONDARY,4.1,6,1.9000000000000004,1.9000000000000004,GOLD
2026-08-03,Jade Melbourne,SECONDARY,4.3,4,-0.2999999999999998,0.2999999999999998,GOLD
2026-08-05,Jade Melbourne,SECONDARY,4.2,7,2.8,2.8,GOLD
2026-08-08,Jade Melbourne,SECONDARY,4.7,5,0.2999999999999998,0.2999999999999998,GOLD
2026-08-10,Jade Melbourne,SECONDARY,4.8,1,-3.8,3.8,GOLD
2026-06-11,Jewell Loyd,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-13,Jewell Loyd,OTHER,1.6,3,1.4,1.4,GOLD
2026-06-15,Jewell Loyd,OTHER,1.8,0,-1.8,1.8,GOLD
2026-06-17,Jewell Loyd,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-21,Jewell Loyd,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-23,Jewell Loyd,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-25,Jewell Loyd,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-28,Jewell Loyd,OTHER,1,0,-1,1,GOLD
2026-06-30,Jewell Loyd,OTHER,1,0,-1,1,GOLD
2026-07-03,Jewell Loyd,OTHER,0.8,3,2.2,2.2,GOLD
2026-07-05,Jewell Loyd,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-09,Jewell Loyd,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-11,Jewell Loyd,OTHER,1,3,2,2,GOLD
2026-07-12,Jewell Loyd,OTHER,1.3,3,1.7,1.7,GOLD
2026-07-20,Jewell Loyd,OTHER,1.7,1,-0.7,0.7,GOLD
2026-07-22,Jewell Loyd,OTHER,1.5,0,-1.5,1.5,GOLD
2026-07-28,Jewell Loyd,OTHER,1.4,3,1.6,1.6,GOLD
2026-07-30,Jewell Loyd,OTHER,1.8,0,-1.8,1.8,GOLD
2026-08-01,Jewell Loyd,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-03,Jewell Loyd,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-08-06,Jewell Loyd,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-08-08,Jewell Loyd,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-08-09,Jewell Loyd,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-11,Jewell Loyd,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-10,Jihyun Park,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-13,Jihyun Park,OTHER,0.5,0,-0.5,0.5,GOLD
2026-06-15,Jihyun Park,OTHER,0.3,0,-0.3,0.3,GOLD
2026-06-17,Jihyun Park,OTHER,0.2,0,-0.2,0.2,GOLD
2026-06-21,Jihyun Park,OTHER,0.2,0,-0.2,0.2,GOLD
2026-06-25,Jihyun Park,OTHER,0.2,1,0.8,0.8,GOLD
2026-06-27,Jihyun Park,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-06,Jihyun Park,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-08,Jihyun Park,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-10,Jihyun Park,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-13,Jihyun Park,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-15,Jihyun Park,OTHER,0.4,1,0.6,0.6,GOLD
2026-07-17,Jihyun Park,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-19,Jihyun Park,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-22,Jihyun Park,OTHER,0.3,1,0.7,0.7,GOLD
2026-07-28,Jihyun Park,OTHER,0.4,0,-0.4,0.4,GOLD
2026-08-02,Jihyun Park,OTHER,0.4,4,3.6,3.6,GOLD
2026-08-05,Jihyun Park,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-06,Jihyun Park,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-09,Jihyun Park,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-08-11,Jihyun Park,OTHER,0.8,0,-0.8,0.8,GOLD
2026-05-30,Jordan Horston,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-01,Jordan Horston,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-03,Jordan Horston,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-06,Jordan Horston,OTHER,1.3,2,0.7,0.7,GOLD
2026-06-08,Jordan Horston,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-10,Jordan Horston,OTHER,1.2,4,2.8,2.8,GOLD
2026-06-12,Jordan Horston,OTHER,1.7,5,3.3,3.3,GOLD
2026-07-02,Jordan Horston,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-07-04,Jordan Horston,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-06,Jordan Horston,OTHER,2.4,1,-1.4,1.4,GOLD
2026-07-09,Jordan Horston,OTHER,2.4,1,-1.4,1.4,GOLD
2026-07-12,Jordan Horston,OTHER,2.1,0,-2.1,2.1,GOLD
2026-07-15,Jordan Horston,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-07-17,Jordan Horston,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-20,Jordan Horston,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-22,Jordan Horston,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-07-28,Jordan Horston,OTHER,1.2,2,0.8,0.8,GOLD
2026-07-31,Jordan Horston,OTHER,1.5,0,-1.5,1.5,GOLD
2026-08-03,Jordan Horston,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-08-05,Jordan Horston,OTHER,1.2,0,-1.2,1.2,GOLD
2026-08-08,Jordan Horston,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-08-10,Jordan Horston,OTHER,1,0,-1,1,GOLD
2026-06-02,Jordin Canada,PRIMARY,7.2,10,2.8,2.8,GOLD
2026-06-04,Jordin Canada,PRIMARY,8.1,7,-1.0999999999999996,1.0999999999999996,GOLD
2026-06-06,Jordin Canada,PRIMARY,8.2,5,-3.1999999999999993,3.1999999999999993,GOLD
